OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,TotalPrice,SalesChannel,SalesRep,ShippingDate,ShippingMode,PaymentMethod,ReturnFlag
ORD100106,20-10-2024,C1248,Customer_311,Hyderabad,South,P006,Office Chair,Furniture,Chairs,3,171.12,0.03,497.96,Online,,20-10-2024,Standard,Credit Card,No
ORD100322,09-10-2024,C1228,Customer_162,Pune,West,P017,Whiteboard,Office Supplies,Boards,4,77.66,0,310.64,Offline,,17-10-2024,Express,Cash,No
ORD100351,11-09-2023,C1162,Customer_249,Jaipur,North,P007,Office Table,Furniture,Tables,2,223.13,0.03,432.87,Offline,Karan Mehta,12-09-2023,SameDay,NetBanking,No
ORD100356,08-12-2024,C1084,Customer_388,Delhi,North,P015,Projector,Electronics,AV,5,638.77,0.03,3098.03,Offline,Karan Mehta,12-12-2024,SameDay,NetBanking,No
ORD100251,24-11-2023,C1100,Customer_376,Ahmedabad,West,P012,Headphones,Electronics,Accessories,1,79.4,0,79.4,Offline,,28-11-2023,Express,UPI,No
ORD100706,02-06-2023,C1166,Customer_210,Kolkata,East,P022,Keyboard,Electronics,Accessories,1,38.45,0.05,36.53,Offline,Neha Sharma,06-06-2023,SameDay,Credit Card,No
ORD100390,11-05-2024,C1130,Customer_244,Chennai,South,P011,Pen Set,Office Supplies,Stationery,3,8.12,0.05,23.14,Offline,Saurabh Sen,17-05-2024,Standard,Cash,No
ORD100443,09-09-2024,C1118,Customer_352,Bengaluru,South,P025,Project Mouse,Electronics,Accessories,2,23.37,0,46.74,Online,Amit Verma,16-09-2024,SameDay,UPI,No
ORD100722,10-11-2023,C1084,Customer_370,Bengaluru,South,P005,"Monitor 24""",Electronics,Monitors,2,180.42,0,360.84,Online,Rahul Jain,10-11-2023,Standard,NetBanking,No
ORD100215,15-08-2023,C1247,Customer_179,Delhi,North,P014,Webcam,Electronics,Accessories,2,56.74,0.1,102.13,Online,,20-08-2023,Standard,UPI,No
ORD100338,30-11-2023,C1162,Customer_270,Ahmedabad,West,P005,"Monitor 24""",Electronics,Monitors,2,179.24,0,358.48,Online,,02-12-2023,SameDay,UPI,No
ORD100056,10-06-2023,C1271,Customer_177,Mumbai,West,P023,Coffee Maker,Appliances,Kitchen,1,85.06,0.03,82.51,Online,Vikram Rao,15-06-2023,SameDay,NetBanking,No
ORD100181,01-01-2023,C1008,Customer_124,Chennai,South,P015,Projector,Electronics,AV,3,722.13,0.03,2101.4,Online,,05-01-2023,Standard,Credit Card,No
ORD100053,30-05-2024,C1142,Customer_452,Jaipur,North,P026,Binder,Office Supplies,Stationery,3,3.43,0,10.29,Offline,Neha Sharma,03-06-2024,SameDay,UPI,No
ORD100660,27-09-2023,C1139,Customer_126,Pune,West,P018,Stapler,Office Supplies,Stationery,1,6.62,0.03,6.42,Online,Lina Das,29-09-2023,Express,UPI,No
ORD101127,20-08-2023,C1090,Customer_260,Hyderabad,South,P018,Stapler,Office Supplies,Stationery,2,6.8,0,13.6,Online,,24-08-2023,Standard,UPI,No
ORD100346,03-06-2023,C1144,Customer_392,Ahmedabad,West,P024,Water Cooler,Appliances,Kitchen,2,203.87,0.05,387.35,Online,,06-06-2023,Express,Credit Card,No
ORD100231,02-07-2023,C1219,Customer_423,Mumbai,West,P016,Filing Cabinet,Furniture,Storage,3,291.4,0.05,830.49,Online,,05-07-2023,SameDay,UPI,No
ORD100151,11-08-2023,C1127,Customer_493,Delhi,North,P011,Pen Set,Office Supplies,Stationery,3,8.95,0.1,24.16,Offline,Rita Patel,16-08-2023,Standard,Credit Card,No
ORD101009,24-09-2023,C1088,Customer_155,Chennai,South,P002,Laptop B,Electronics,Laptops,1,870.39,0.05,826.87,Online,,01-10-2023,Express,NetBanking,No
ORD101029,21-06-2023,C1161,Customer_232,Delhi,North,P022,Keyboard,Electronics,Accessories,5,31.79,0.03,154.18,Offline,Saurabh Sen,21-06-2023,Standard,NetBanking,No
ORD100230,11-09-2024,C1188,Customer_233,Chennai,South,P005,"Monitor 24""",Electronics,Monitors,1,159.51,0.03,154.72,Offline,Neha Sharma,18-09-2024,SameDay,Credit Card,No
ORD100524,07-11-2023,C1201,Customer_246,Bengaluru,South,P029,Desk Organizer,Office Supplies,Storage,1,18.42,0,18.42,Online,Neha Sharma,07-11-2023,Standard,Cash,No
ORD100796,10-07-2023,C1262,Customer_498,Bengaluru,South,P009,Desk Lamp,Office Supplies,Lamps,1,35.74,0,35.74,Offline,Amit Verma,12-07-2023,Standard,NetBanking,No
ORD101105,11-07-2023,C1293,Customer_443,Ahmedabad,West,P022,Keyboard,Electronics,Accessories,1,31.62,0.05,30.04,Offline,,16-07-2023,SameDay,Credit Card,No
ORD101015,07-12-2024,C1051,Customer_336,Pune,West,P009,Desk Lamp,Office Supplies,Lamps,2,33.03,0.03,64.08,Online,Rahul Jain,11-12-2024,SameDay,Credit Card,No
ORD100257,30-11-2024,C1127,Customer_496,Delhi,North,P010,Notebook Pack,Office Supplies,Paper,5,10.77,0.05,51.16,Online,Rahul Jain,02-12-2024,Express,Credit Card,No
ORD100388,15-04-2024,C1100,Customer_75,Bengaluru,South,P013,Router,Electronics,Networking,3,84.66,0,253.98,Online,Lina Das,19-04-2024,Standard,UPI,No
ORD100525,07-05-2023,C1183,Customer_152,Delhi,North,P026,Binder,Office Supplies,Stationery,4,3.81,0.03,14.78,Offline,Rita Patel,11-05-2023,SameDay,Credit Card,No
ORD100185,01-07-2023,C1115,Customer_154,Lucknow,North,P021,Mouse,Electronics,Accessories,3,18.06,0,54.18,Offline,,08-07-2023,Standard,UPI,No
ORD100043,09-01-2023,C1215,Customer_200,Pune,West,P005,"Monitor 24""",Electronics,Monitors,4,168.06,0.05,638.63,Online,,12-01-2023,Express,Cash,No
ORD100473,15-07-2023,C1238,Customer_241,Jaipur,North,P030,Laptop Sleeve,Electronics,Accessories,5,23.45,0,117.25,Online,Priya Singh,19-07-2023,SameDay,Cash,No
ORD100856,08-05-2023,C1106,Customer_201,Delhi,North,P015,Projector,Electronics,AV,1,680.84,0,680.84,Online,Rahul Jain,11-05-2023,Standard,Credit Card,No
ORD100142,29-04-2024,C1102,Customer_406,Lucknow,North,P012,Headphones,Electronics,Accessories,3,67.85,0.05,193.37,Offline,,04-05-2024,Standard,NetBanking,No
ORD100807,13-10-2023,C1288,Customer_457,Ahmedabad,West,P003,Smartphone A,Electronics,Phones,4,747.41,0,2989.64,Online,,14-10-2023,Standard,UPI,No
ORD101074,17-02-2024,C1070,Customer_450,Kolkata,East,P008,Printer A,Electronics,Printers,6,196.64,0.1,1061.86,Offline,Rahul Jain,19-02-2024,Express,NetBanking,No
ORD101075,10-11-2023,C1105,Customer_395,Delhi,North,P029,Desk Organizer,Office Supplies,Storage,5,18.68,0,93.4,Offline,Amit Verma,10-11-2023,SameDay,NetBanking,No
ORD100880,20-09-2023,C1050,Customer_26,Delhi,North,P004,Smartphone B,Electronics,Phones,3,373.63,0,1120.89,Offline,Neha Sharma,20-09-2023,Express,Cash,No
ORD100683,13-07-2024,C1051,Customer_11,Chennai,South,P006,Office Chair,Furniture,Chairs,4,127.8,0.03,495.86,Online,Karan Mehta,21-07-2024,Standard,NetBanking,No
ORD101196,16-06-2023,C1198,Customer_388,Jaipur,North,P027,Calculator,Office Supplies,Electronics,2,17.1,0,34.2,Online,Amit Verma,21-06-2023,Standard,NetBanking,No
ORD100329,30-03-2024,C1231,Customer_413,Hyderabad,South,P022,Keyboard,Electronics,Accessories,2,29.81,0,59.62,Offline,Neha Sharma,05-04-2024,SameDay,NetBanking,No
ORD100512,06-07-2024,C1020,Customer_69,Delhi,North,P006,Office Chair,Furniture,Chairs,3,164.32,0.05,468.31,Offline,Rahul Jain,12-07-2024,Standard,UPI,No
ORD100853,03-12-2023,C1278,Customer_472,Hyderabad,South,P018,Stapler,Office Supplies ,Stationery,1,6.27,0.03,6.08,Online,Priya Singh,12-12-2023,Express,Credit Card,No
ORD100579,06-06-2023,C1102,Customer_187,Kolkata,East,P006,Office Chair,Furniture,Chairs,5,169.39,0,846.95,Offline,Vikram Rao,14-06-2023,SameDay,Cash,No
ORD100783,30-05-2024,C1136,Customer_61,Bengaluru,South,P007,Office Table,Furniture,Tables,2,223.52,0.05,424.69,Offline,Neha Sharma,06-06-2024,Standard,NetBanking,No
ORD101088,14-03-2023,C1005,Customer_293,Mumbai,West,P029,Desk Organizer,Office Supplies,Storage,1,20.11,0,20.11,Online,Rahul Jain,17-03-2023,SameDay,Credit Card,No
ORD100724,20-02-2024,C1195,Customer_219,Jaipur,North,P013,Router,Electronics ,Networking,5,101.12,0.05,480.32,Offline,Saurabh Sen,28-02-2024,Express,NetBanking,No
ORD101056,26-11-2024,C1241,Customer_53,Hyderabad,South,P030,Laptop Sleeve,Electronics,Accessories,2,24.1,0.05,45.79,Online,Sneha Kapoor,01-12-2024,Standard,NetBanking,No
ORD101099,03-04-2024,C1232,Customer_79,Chennai,South,P021,Mouse,Electronics,Accessories,5,20.68,0,103.4,Online,,12-04-2024,Express,NetBanking,No
ORD100888,09-08-2023,C1247,Customer_58,Jaipur,North,P016,Filing Cabinet,Furniture,Storage,2,286.03,0,572.06,Online,,17-08-2023,SameDay,UPI,No
ORD100784,15-04-2024,C1064,Customer_80,Jaipur,North,P014,Webcam,Electronics,Accessories,5,43.98,0.05,208.9,Online,Karan Mehta,19-04-2024,Express,Cash,No
ORD100931,27-10-2024,C1220,Customer_273,Pune,West,P009,Desk Lamp,Office Supplies,Lamps,6,32.85,0,197.1,Offline,Amit Verma,29-10-2024,Express,Cash,Yes
ORD101085,10-10-2024,C1073,Customer_116,Ahmedabad,West,P022,Keyboard,Electronics,Accessories,1,33.35,0.03,32.35,Online,Rita Patel,17-10-2024,SameDay,NetBanking,No
ORD100643,03-08-2024,C1250,Customer_375,Lucknow,North,P015,Projector,Electronics,AV,3,628.91,0,1886.73,Offline,Lina Das,11-08-2024,Express,UPI,No
ORD101062,21-07-2024,C1030,Customer_52,Jaipur,North,P006,Office Chair,Furniture,Chairs,2,140.26,0,280.52,Offline,Amit Verma,22-07-2024,Express,Cash,No
ORD100283,15-02-2023,C1098,Customer_65,Ahmedabad,West,P029,Desk Organizer,Office Supplies,Storage,3,16.07,0.03,46.76,Online,Priya Singh,18-02-2023,Express,NetBanking,No
ORD100645,06-09-2024,C1191,Customer_156,Delhi,North,P018,Stapler,Office Supplies,Stationery,2,5.65,0,11.3,Offline,Priya Singh,08-09-2024,SameDay,UPI,Yes
ORD100417,18-04-2023,C1188,Customer_407,Jaipur,North,P030,Laptop Sleeve,Electronics,Accessories,4,22.9,0,91.6,Online,Rita Patel,27-04-2023,Standard,UPI,No
ORD101122,21-10-2023,C1169,Customer_46,Bengaluru,South,P003,Smartphone A,Electronics,Phones,1,647.08,0.1,582.37,Online,Sneha Kapoor,28-10-2023,Standard,NetBanking,Yes
ORD100642,17-10-2023,C1243,Customer_110,Hyderabad,South,P019,External HDD 1TB,Electronics,Storage,3,94.59,0,283.77,Offline,Priya Singh,23-10-2023,Express,Cash,No
ORD100980,05-01-2024,C1138,Customer_268,Lucknow,North,P005,"Monitor 24""",Electronics,Monitors,4,170.93,0,683.72,Offline,Neha Sharma,02-01-2024,Standard,Cash,No
ORD100114,29-04-2023,C1236,Customer_232,Jaipur,North,P021,Mouse,Electronics,Accessories,4,19.47,0,77.88,Online,Rita Patel,29-04-2023,Express,UPI,No
ORD100804,31-12-2024,C1083,Customer_454,Bengaluru,South,P006,Office Chair,furniture,Chairs,2,129.3,0,258.6,Online,Lina Das,09-01-2025,SameDay,NetBanking,No
ORD100289,05-01-2024,C1208,Customer_380,Chennai,South,P028,Phone Stand,Electronics,Accessories,6,13.57,0.03,78.98,Offline,,08-01-2024,Express,Cash,No
ORD100780,24-08-2023,C1270,Customer_264,Mumbai,West,P010,Notebook Pack,Office Supplies,Paper,4,11.2,0,44.8,Offline,,31-08-2023,Express,UPI,Yes
ORD101092,30-09-2023,C1258,Customer_94,Chennai,South,P004,Smartphone B,Electronics,Phones,2,394.7,0,789.4,Online,,02-10-2023,Express,Cash,No
ORD100271,17-01-2024,C1000,Customer_486,Lucknow,North,P011,Pen Set,Office Supplies,Stationery,2,7.16,0.1,12.89,Offline,Sneha Kapoor,21-01-2024,Standard,Cash,No
ORD100708,01-08-2023,C1224,Customer_72,Bengaluru,South,P001,Laptop A,Electronics,Laptops,1,1345.28,0.05,1278.02,Offline,,07-08-2023,Express,Cash,No
ORD100313,30-11-2023,C1051,Customer_464,Delhi,North,P008,Printer A,Electronics,Printers,3,190.77,,572.31,Online,,30-11-2023,Express,NetBanking,No
ORD100688,27-08-2024,C1205,Customer_327,Bengaluru,South,P016,Filing Cabinet,Furniture,Storage,2,301.15,0.15,511.95,Offline,,27-08-2024,SameDay,Cash,No
ORD100284,03-11-2024,C1044,Customer_199,Pune,West,P002,Laptop B,Electronics,Laptops,1,967,0,967,Online,,04-11-2024,SameDay,UPI,No
ORD100129,22-02-2023,C1149,Customer_220,Ahmedabad,West,P014,Webcam,Electronics,Accessories,1,47.71,0.03,46.28,Offline,Priya Singh,24-02-2023,Express,Credit Card,No
ORD100395,30-08-2023,C1203,Customer_269,Delhi,North,P009,Desk Lamp,Office Supplies,Lamps,5,30.15,0,150.75,Online,Rahul Jain,05-09-2023,Standard,Credit Card,No
ORD100326,11-08-2024,C1097,Customer_367,Pune,West,P005,"Monitor 24""",Electronics,Monitors,1,168.59,0.03,163.53,Online,Vikram Rao,16-08-2024,Standard,Credit Card,No
ORD100926,09-12-2024,C1125,Customer_150,Mumbai,West,P002,Laptop B,Electronics,Laptops,4,972.37,0.05,3695.01,Online,,17-12-2024,Standard,NetBanking,No
ORD100893,16-03-2024,C1250,Customer_157,Chennai,South,P006,Office Chair,Furniture,Chairs,3,150.32,0.15,383.32,Online,,17-03-2024,Express,Credit Card,No
ORD101106,08-01-2024,C1211,Customer_411,Pune,West,P017,Whiteboard,Office Supplies,Boards,3,67.77,0.05,193.14,Offline,,13-01-2024,Standard,NetBanking,Yes
ORD100040,17-04-2024,C1286,Customer_305,Lucknow,North,P014,Webcam,Electronics,Accessories,3,45.64,0.03,132.81,Offline,Amit Verma,23-04-2024,Standard,Cash,No
ORD100306,25-05-2023,C1148,Customer_234,Chennai,South,P023,Coffee Maker,Appliances,Kitchen,6,87.06,0,522.36,Online,Priya Singh,29-05-2023,SameDay,UPI,No
ORD100373,10-04-2024,C1045,Customer_33,Mumbai,West,P023,Coffee Maker,Appliances,Kitchen,3,102.35,0.1,276.34,Online,Neha Sharma,11-04-2024,Standard,Credit Card,No
ORD100825,06-05-2024,C1161,Customer_48,Mumbai,West,P018,Stapler,Office Supplies,Stationery,1,5.4,0.05,5.13,Online,Vikram Rao,13-05-2024,SameDay,Credit Card,No
ORD100495,28-05-2024,C1139,Customer_172,Hyderabad,South,P026,Binder,Office Supplies,Stationery,3,4.2,0.1,11.34,Online,Priya Singh,03-06-2024,SameDay,UPI,No
ORD100272,25-03-2023,C1169,Customer_382,Pune,West,P023,Coffee Maker,Appliances,Kitchen,2,87.24,0.15,148.31,Online,Rahul Jain,25-03-2023,SameDay,NetBanking,No
ORD100008,12-12-2023,C1239,Customer_271,Delhi,North,P025,Project Mouse,Electronics,Accessories,4,21.98,0,87.92,Online,,18-12-2023,SameDay,Cash,No
ORD100892,10-10-2024,C1285,Customer_341,Chennai,South,P026,Binder,Office Supplies,Stationery,7,3.59,0.1,22.62,Online,Amit Verma,12-10-2024,SameDay,NetBanking,No
ORD100742,09-02-2023,C1276,Customer_124,Delhi,North,P005,"Monitor 24""",Electronics,Monitors,5,185.39,0.05,880.6,Offline,,18-02-2023,SameDay,Cash,No
ORD100652,13-07-2024,C1162,Customer_196,Pune,West,P018,Stapler,Office Supplies,Stationery,4,5.63,0.05,21.39,Online,Rita Patel,18-07-2024,Standard,UPI,No
ORD100944,05-10-2023,C1162,Customer_138,Ahmedabad,West,P030,Laptop Sleeve,Electronics,Accessories,1,19.59,0,19.59,Offline,Saurabh Sen,13-10-2023,SameDay,Credit Card,No
ORD100397,22-06-2023,C1280,Customer_228,Mumbai,West,P017,Whiteboard,Office Supplies,Boards,4,62.65,0,250.6,Online,,26-06-2023,Express,Cash,No
ORD100414,24-06-2024,C1078,Customer_314,Hyderabad,South,P001,Laptop A,Electronics,Laptops,1,1266.71,0.1,1140.04,Online,Karan Mehta,26-06-2024,SameDay,Cash,No
ORD101164,03-09-2023,C1005,Customer_377,Hyderabad,South,P015,Projector,Electronics,AV,1,661.25,0.1,595.12,Online,Vikram Rao,07-09-2023,SameDay,Cash,No
ORD100755,03-04-2024,C1026,Customer_61,Bengaluru,South,P022,Keyboard,Electronics,Accessories,4,33.53,0.03,130.1,Offline,Neha Sharma,07-04-2024,Standard,Credit Card,No
ORD101007,27-08-2024,C1205,Customer_304,Mumbai,West,P022,Keyboard,Electronics,Accessories,7,39.53,0.05,262.87,Online,,04-09-2024,SameDay,Credit Card,No
ORD100504,06-05-2024,C1170,Customer_350,Delhi,North,P014,Webcam,Electronics,Accessories,3,56.76,0.05,161.77,Online,Amit Verma,06-05-2024,SameDay,Cash,No
ORD100532,02-03-2024,C1200,Customer_460,Jaipur,North,P017,Whiteboard,Office Supplies,Boards,4,67.6,0.03,262.29,Offline,Rita Patel,02-03-2024,SameDay,Credit Card,No
ORD100972,23-09-2023,C1217,Customer_263,Lucknow,North,P001,Laptop A,Electronics,Laptops,5,1360.55,0,6802.75,Online,Priya Singh,01-10-2023,Express,NetBanking,No
ORD100740,04-05-2024,C1041,Customer_179,Hyderabad,South,P022,Keyboard,Electronics,Accessories,3,35.83,0,107.49,Online,,13-05-2024,Standard,UPI,No
ORD100863,25-09-2024,C1017,Customer_491,Ahmedabad,West,P011,Pen Set,Office Supplies,Stationery,1,7.37,0.05,7,Offline,Neha Sharma,30-09-2024,Express,UPI,No
ORD100960,30-12-2023,C1254,Customer_145,Kolkata,East,P021,Mouse,Electronics,Accessories,5,17.29,0.05,82.13,Online,Lina Das,31-12-2023,Standard,NetBanking,No
ORD100491,24-09-2024,C1120,Customer_249,Delhi,North,P028,Phone Stand,Electronics,Accessories,5,11.21,0,56.05,Online,,29-09-2024,Standard,Cash,No
ORD100079,11-05-2024,C1050,Customer_390,Jaipur,North,P011,Pen Set,Office Supplies,Stationery,3,8.88,0.05,25.31,Online,Lina Das,12-05-2024,SameDay,UPI,No
ORD100910,19-10-2024,C1178,Customer_300,Pune,West,P027,Calculator,Office Supplies,Electronics,5,13.32,0.05,63.27,Offline,Lina Das,24-10-2024,SameDay,UPI,No
ORD100342,20-03-2024,C1275,Customer_274,Lucknow,North,P025,Project Mouse,Electronics,Accessories,6,23.17,0,139.02,Offline,Rita Patel,26-03-2024,SameDay,NetBanking,No
ORD101190,31-12-2023,C1141,Customer_102,Bengaluru,South,P025,Project Mouse,Electronics,Accessories,1,27.32,0,27.32,Offline,,31-12-2023,Standard,Cash,No
ORD100049,14-07-2023,C1058,Customer_399,Jaipur,North,P005,"Monitor 24""",Electronics,Monitors,3,188.51,0,565.53,Online,Lina Das,16-07-2023,Express,UPI,No
ORD100250,20-06-2024,C1233,Customer_5,Kolkata,East,P029,Desk Organizer,Office Supplies,Storage,1,18.27,0,18.27,Online,Neha Sharma,25-06-2024,Express,UPI,No
ORD100999,11-12-2023,C1097,Customer_383,Kolkata,East,P006,Office Chair,Furniture,Chairs,3,141.72,0.05,403.9,Offline,Rita Patel,19-12-2023,SameDay,NetBanking,No
ORD100020,06-04-2024,C1257,Customer_471,Kolkata,East,P023,Coffee Maker,Appliances,Kitchen,4,99.42,0,397.68,Offline,Sneha Kapoor,12-04-2024,SameDay,Credit Card,No
ORD100569,23-09-2024,C1235,Customer_19,Lucknow,North,P011,Pen Set,Office Supplies,Stationery,5,7.77,0,38.85,Online,,27-09-2024,Express,Credit Card,No
ORD101052,20-03-2023,C1220,Customer_441,Delhi,North,P016,Filing Cabinet,Furniture ,Storage,4,324.59,0,1298.36,Offline,Sneha Kapoor,21-03-2023,SameDay,NetBanking,No
ORD100135,19-03-2023,C1265,Customer_137,Pune,West,P004,Smartphone B,Electronics,Phones,2,398.59,0,797.18,Offline,,27-03-2023,Express,UPI,No
ORD100536,29-12-2023,C1180,Customer_146,Chennai,South,P010,Notebook Pack,Office Supplies,Paper,1,11.6,0,11.6,Online,,02-01-2024,Express,UPI,No
ORD100567,15-01-2024,C1167,Customer_79,Bengaluru,South,P016,Filing Cabinet,Furniture,Storage,1,318.64,0,318.64,Online,Priya Singh,22-01-2024,Standard,Cash,No
ORD100653,10-07-2023,C1030,Customer_315,Delhi,North,P009,Desk Lamp,Office Supplies,Lamps,2,35.09,0.1,63.16,Online,Vikram Rao,17-07-2023,Express,Credit Card,No
ORD100696,22-10-2023,C1071,Customer_296,Kolkata,East,P026,Binder,Office Supplies,Stationery,2,3.72,0.1,6.7,Offline,,30-10-2023,Express,NetBanking,No
ORD101032,26-04-2023,C1162,Customer_258,Pune,West,P006,Office Chair,Furniture,Chairs,4,148.6,0.1,534.96,Offline,Karan Mehta,26-04-2023,Express,UPI,No
ORD100481,05-09-2023,C1286,Customer_421,Lucknow,North,P019,External HDD 1TB,Electronics,Storage,1,74.03,,74.03,Offline,,05-09-2023,Express,Credit Card,No
ORD100033,08-08-2023,C1295,Customer_98,Ahmedabad,West,P009,Desk Lamp,Office Supplies,Lamps,2,30.29,0.1,54.52,Offline,Karan Mehta,10-08-2023,Express,Cash,No
ORD100989,24-10-2024,C1128,Customer_351,Kolkata,East,P003,Smartphone A,Electronics,Phones,4,611.55,0.05,2323.89,Online,,25-10-2024,SameDay,NetBanking,No
ORD100382,05-06-2023,C1127,Customer_429,Bengaluru,South,P029,Desk Organizer,Office Supplies,Storage,1,16.94,0.03,16.43,Online,Rita Patel,05-06-2023,Standard,NetBanking,No
ORD100025,12-11-2024,C1139,Customer_145,Mumbai,West,P026,Binder,Office Supplies,Stationery,3,4.37,0.05,12.45,Offline,,15-11-2024,Standard,UPI,No
ORD100047,12-06-2023,C1041,Customer_241,Kolkata,East,P009,Desk Lamp,Office Supplies,Lamps,1,36.6,0.05,34.77,Offline,Karan Mehta,12-06-2023,Express,UPI,No
ORD101027,30-10-2024,C1175,Customer_175,Ahmedabad,West,P020,SSD 512GB,Electronics,Storage,4,128.71,0,514.84,Offline,Lina Das,01-11-2024,SameDay,UPI,No
ORD100174,10-10-2023,C1041,Customer_270,Hyderabad,South,P024,Water Cooler,Appliances,Kitchen,1,209.82,0.1,188.84,Offline,,15-10-2023,Express,NetBanking,No
ORD100029,13-08-2023,C1090,Customer_452,Kolkata,East,P012,Headphones,Electronics,Accessories,2,66.45,0.1,119.61,Online,Karan Mehta,18-08-2023,Express,NetBanking,No
ORD100571,22-02-2023,C1145,Customer_165,Jaipur,North,P018,Stapler,Office Supplies,Stationery,4,5.85,0,23.4,Online,Saurabh Sen,28-02-2023,Express,Cash,No
ORD100153,13-07-2023,C1055,Customer_221,Kolkata,East,P015,Projector,electronics,AV,3,661.07,0,1983.21,Offline,Amit Verma,17-07-2023,Express,Cash,No
ORD100745,19-01-2024,C1223,Customer_414,Hyderabad,South,P030,Laptop Sleeve,Electronics,Accessories,3,22.33,0.03,64.98,Offline,,21-01-2024,SameDay,Cash,No
ORD100785,11-07-2023,C1219,Customer_127,Kolkata,East,P012,Headphones,Electronics,Accessories,3,76.82,0,230.46,Online,,13-07-2023,Express,Credit Card,No
ORD101011,18-07-2023,C1049,Customer_199,Lucknow,North,P012,Headphones,Electronics,Accessories,2,70.78,0,141.56,Offline,,25-07-2023,Express,Cash,No
ORD100161,30-06-2024,C1272,Customer_176,Mumbai,West,P028,Phone Stand,Electronics,Accessories,4,13.54,0,54.16,Online,Saurabh Sen,07-07-2024,Express,Cash,No
ORD100244,20-05-2024,C1028,Customer_159,Delhi,North,P025,Project Mouse,Electronics,Accessories,2,27.1,0,54.2,Offline,,26-05-2024,Standard,Credit Card,No
ORD100510,24-08-2024,C1112,Customer_33,Delhi,North,P010,Notebook Pack,Office Supplies,Paper,2,11.87,0,23.74,Offline,Lina Das,02-09-2024,SameDay,Credit Card,No
ORD100158,13-01-2023,C1013,Customer_306,Mumbai,West,P019,External HDD 1TB,Electronics,Storage,1,89.71,0,89.71,Offline,Karan Mehta,21-01-2023,Express,UPI,No
ORD100530,29-10-2024,C1107,Customer_386,Bengaluru,South,P023,Coffee Maker,Appliances,Kitchen,1,88.12,0.1,79.31,Offline,Sneha Kapoor,29-10-2024,SameDay,Cash,No
ORD100501,20-10-2024,C1054,Customer_468,Kolkata,East,P015,Projector,Electronics,AV,2,726.54,0.03,1409.49,Offline,Rahul Jain,22-10-2024,Standard,NetBanking,No
ORD100432,04-12-2024,C1075,Customer_445,Kolkata,East,P005,"Monitor 24""",Electronics,Monitors,2,181.1,0,362.2,Online,,04-12-2024,SameDay,Credit Card,No
ORD100958,28-09-2023,C1262,Customer_345,Hyderabad,South,P024,Water Cooler,Appliances,Kitchen,1,227.28,0,227.28,Online,,29-09-2023,SameDay,Credit Card,No
ORD101094,21-09-2024,C1115,Customer_432,Mumbai,West,P028,Phone Stand,Electronics,Accessories,4,12.44,0.05,47.27,Offline,Saurabh Sen,26-09-2024,SameDay,NetBanking,No
ORD100332,13-09-2024,C1146,Customer_350,Mumbai,West,P029,Desk Organizer,Office Supplies,Storage,4,18.77,0,75.08,Online,Amit Verma,17-09-2024,Standard,Credit Card,No
ORD101128,14-08-2023,C1178,Customer_350,Jaipur,North,P005,"Monitor 24""",Electronics,Monitors,5,186.3,0,931.5,Online,Lina Das,15-08-2023,SameDay,Credit Card,No
ORD100366,14-05-2024,C1047,Customer_247,Pune,West,P028,Phone Stand,Electronics,Accessories,1,12.75,0,12.75,Online,Lina Das,15-05-2024,Express,Credit Card,No
ORD101123,11-03-2023,C1181,Customer_91,Ahmedabad,West,P004,Smartphone B,Electronics,Phones,1,434.39,0,434.39,Offline,,12-03-2023,SameDay,Cash,No
ORD100054,01-06-2024,C1143,Customer_451,Jaipur,North,P015,Projector,Electronics,AV,1,624.68,0.1,562.21,Offline,Karan Mehta,01-06-2024,Express,NetBanking,No
ORD100584,19-06-2024,C1268,Customer_129,Pune,West,P022,Keyboard,Electronics,Accessories,6,37.74,0.05,215.12,Online,Sneha Kapoor,27-06-2024,SameDay,Credit Card,No
ORD100680,14-05-2023,C1001,Customer_328,Hyderabad,South,P019,External HDD 1TB,Electronics,Storage,4,78.65,0.05,298.87,Offline,Neha Sharma,19-05-2023,Standard,Cash,No
ORD100894,06-07-2023,C1100,Customer_222,Mumbai,West,P001,Laptop A,Electronics,Laptops,2,1168.03,0,2336.06,Online,Vikram Rao,06-07-2023,Express,NetBanking,No
ORD101069,06-12-2023,C1231,Customer_456,Delhi,North,P006,Office Chair,Furniture,Chairs,1,157.35,0,157.35,Offline,Lina Das,08-12-2023,Standard,Credit Card,No
ORD100768,10-01-2024,C1193,Customer_497,Delhi,North,P003,Smartphone A,Electronics ,Phones,3,585.93,0,1757.79,Offline,,13-01-2024,Express,NetBanking,No
ORD100024,08-06-2024,C1154,Customer_314,Bengaluru,South,P007,Office Table,Furniture,Tables,2,218.27,0,436.54,Offline,,09-06-2024,Standard,UPI,No
ORD100298,24-01-2023,C1097,Customer_176,Jaipur,North,P005,"Monitor 24""",Electronics,Monitors,2,175.98,0,351.96,Offline,Vikram Rao,27-01-2023,Express,Cash,No
ORD100556,27-05-2023,C1009,Customer_397,Bengaluru,South,P005,"Monitor 24""",Electronics,Monitors,2,169.84,0,339.68,Online,Vikram Rao,02-06-2023,Standard,Credit Card,No
